x1,provname,county,state,ownership_type,provnum,address,city_raw,zip,survey_date_output,surveytype,defpref,category,tag,tag_desc,scope,defstat,statdate,cycle,standard,complaint,filedate,address_norm,zip5,city_clean,year,def_boolean
1276,WESLEY MANOR,Jefferson,KY,Non profit,185136,5012 EAST MANSLICK RD,LOUISVILLE,40219,2017-03-09,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0441,"HAVE A PROGRAM THAT INVESTIGATES, CONTROLS AND KEEPS INFECTION FROM SPREADING.",D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2017-04-15,3,N,Y,2020-02-01,5012 E MANSLICK RD,40219,LOUISVILLE,2017,1
1277,MADONNA MANOR,Kenton,KY,Non profit,185241,2344 AMSTERDAM ROAD,VILLA HILLS,41017,2019-10-25,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,E,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2019-12-13,1,Y,N,2020-02-01,2344 AMSTERDAM RD,41017,VILLA HILLS,2019,1
1278,ROSEDALE GREEN,Kenton,KY,Non profit,185225,,,,,,,,,,,,,,,,,,,,,0
1279,VILLAGE CARE CENTER,Kenton,KY,Non profit,185440,2990 RIGGS AVENUE,ERLANGER,41018,2019-01-23,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2019-02-13,1,Y,N,2020-02-01,2990 RIGGS AVE,41018,ERLANGER,2019,1
1280,THE JORDAN CENTER,Lawrence,KY,For profit,185131,270 E CLAYTON LANE,LOUISA,41230,2016-12-15,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0441,"HAVE A PROGRAM THAT INVESTIGATES, CONTROLS AND KEEPS INFECTION FROM SPREADING.",D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2017-01-28,3,Y,N,2020-02-01,270 E CLAYTON LN,41230,LOUISA,2016,1
1281,"STANFORD CARE AND REHAB, LLC",Lincoln,KY,For profit,185244,105 HARMON HEIGHTS,STANFORD,40484,2019-06-13,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2019-07-12,1,N,Y,2020-02-01,105 HARMON HEIGHTS,40484,STANFORD,2019,1
1281,"STANFORD CARE AND REHAB, LLC",Lincoln,KY,For profit,185244,105 HARMON HEIGHTS,STANFORD,40484,2016-08-25,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0441,"HAVE A PROGRAM THAT INVESTIGATES, CONTROLS AND KEEPS INFECTION FROM SPREADING.",D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2016-09-20,3,Y,N,2020-02-01,105 HARMON HEIGHTS,40484,STANFORD,2016,1
1282,RIVER'S BEND RETIREMENT COMMUNITY,Lyon,KY,Non profit,185410,300 BEECH STREET,KUTTAWA,42055,2017-04-27,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0441,"HAVE A PROGRAM THAT INVESTIGATES, CONTROLS AND KEEPS INFECTION FROM SPREADING.",D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2017-05-26,3,Y,N,2020-02-01,300 BEECH ST,42055,KUTTAWA,2017,1
1283,LORETTO MOTHERHOUSE INFIRMARY,Marion,KY,Non profit,185276,515 NERINX ROAD,NERINX,40049,2016-12-08,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0441,"HAVE A PROGRAM THAT INVESTIGATES, CONTROLS AND KEEPS INFECTION FROM SPREADING.",E,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2017-01-14,3,Y,N,2020-02-01,515 NERINX RD,40049,NERINX,2016,1
1284,PARKVIEW NURSING & REHABILITATION CENTER,Mc Cracken,KY,For profit,185171,544 LONE OAK ROAD,PADUCAH,42003,2017-08-04,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0441,"HAVE A PROGRAM THAT INVESTIGATES, CONTROLS AND KEEPS INFECTION FROM SPREADING.",D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2017-09-01,2,Y,N,2020-02-01,544 LONE OAK RD,42003,PADUCAH,2017,1
1284,PARKVIEW NURSING & REHABILITATION CENTER,Mc Cracken,KY,For profit,185171,544 LONE OAK ROAD,PADUCAH,42003,2016-07-28,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0441,"HAVE A PROGRAM THAT INVESTIGATES, CONTROLS AND KEEPS INFECTION FROM SPREADING.",E,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2016-08-26,3,Y,N,2020-02-01,544 LONE OAK RD,42003,PADUCAH,2016,1
1285,SIGNATURE HEALTHCARE AT COLONIAL REHAB & WELLNESS,Nelson,KY,For profit,185342,708 BARTLEY AVENUE,BARDSTOWN,40004,2019-05-24,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2019-06-24,1,Y,N,2020-02-01,708 BARTLEY AVE,40004,BARDSTOWN,2019,1
1285,SIGNATURE HEALTHCARE AT COLONIAL REHAB & WELLNESS,Nelson,KY,For profit,185342,708 BARTLEY AVENUE,BARDSTOWN,40004,2017-01-27,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0441,"HAVE A PROGRAM THAT INVESTIGATES, CONTROLS AND KEEPS INFECTION FROM SPREADING.",D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2017-03-01,3,Y,N,2020-02-01,708 BARTLEY AVE,40004,BARDSTOWN,2017,1
1286,"BEAVER DAM NURSING & REHAB CENTER, INC",Ohio,KY,For profit,185334,,,,,,,,,,,,,,,,,,,,,0
1287,RICHWOOD NURSING & REHAB,Oldham,KY,For profit,185438,1012 RICHWOOD WAY,LA GRANGE,40031,2018-05-17,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,E,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2018-06-20,2,Y,N,2020-02-01,1012 RICHWOOD WAY,40031,LA GRANGE,2018,1
1288,GOOD SHEPHERD HEALTH AND REHABILITATION,Pike,KY,For profit,185222,60 PHILLIPS BRANCH ROAD,PHELPS,41553,2019-10-31,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2019-11-15,1,Y,N,2020-02-01,60 PHILLIPS BR RD,41553,PHELPS,2019,1
1289,FAIR OAKS HEALTH AND REHABILITATION,Russell,KY,For profit,185286,,,,,,,,,,,,,,,,,,,,,0
1290,GREENWOOD NURSING & REHABILITATION CENTER,Warren,KY,For profit,185187,5079 SCOTTSVILLE RD.,BOWLING GREEN,42104,2019-10-11,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2019-11-04,1,Y,N,2020-02-01,5079 SCOTTSVILLE RD,42104,BOWLING GREEN,2019,1
1290,GREENWOOD NURSING & REHABILITATION CENTER,Warren,KY,For profit,185187,5079 SCOTTSVILLE RD.,BOWLING GREEN,42104,2018-07-19,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2018-08-20,2,Y,N,2020-02-01,5079 SCOTTSVILLE RD,42104,BOWLING GREEN,2018,1
1290,GREENWOOD NURSING & REHABILITATION CENTER,Warren,KY,For profit,185187,5079 SCOTTSVILLE RD.,BOWLING GREEN,42104,2017-12-20,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2018-01-26,3,N,Y,2020-02-01,5079 SCOTTSVILLE RD,42104,BOWLING GREEN,2017,1
1291,HOPKINS CENTER,Warren,KY,For profit,185167,460 SOUTH COLLEGE STREET,WOODBURN,42170,2017-06-02,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0441,"HAVE A PROGRAM THAT INVESTIGATES, CONTROLS AND KEEPS INFECTION FROM SPREADING.",D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2017-06-28,3,Y,N,2020-02-01,460 S COLLEGE ST,42170,WOODBURN,2017,1
1292,HILLCREST HEALTH AND REHABILITATION CENTER,Whitley,KY,For profit,185125,1245 AMERICAN GREETING ROAD,CORBIN,40702,2017-01-18,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0441,"HAVE A PROGRAM THAT INVESTIGATES, CONTROLS AND KEEPS INFECTION FROM SPREADING.",E,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2017-02-10,3,Y,N,2020-02-01,1245 AMERICAN GREETING RD,40702,CORBIN,2017,1
1293,CHATEAU D'VILLE REHAB AND RETIREMENT,Ascension,LA,For profit,195491,401 VATICAN DRIVE,DONALDSONVILLE,70346,2019-07-26,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,E,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2019-08-27,1,Y,N,2020-02-01,401 VATICAN DR,70346,DONALDSONVILLE,2019,1
1293,CHATEAU D'VILLE REHAB AND RETIREMENT,Ascension,LA,For profit,195491,401 VATICAN DRIVE,DONALDSONVILLE,70346,2018-08-09,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2018-09-17,2,Y,N,2020-02-01,401 VATICAN DR,70346,DONALDSONVILLE,2018,1
1294,COLONIAL NURSING HOME,Avoyelles,LA,For profit,195445,,,,,,,,,,,,,,,,,,,,,0
1295,VIVIAN HEALTHCARE CENTER,Caddo,LA,For profit,195325,,,,,,,,,,,,,,,,,,,,,0
1296,FLANNERY OAKS GUEST HOUSE,E. Baton Rouge,LA,For profit,195477,1642 N. FLANNERY ROAD,BATON ROUGE,70815,2019-03-14,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2019-04-01,1,Y,N,2020-02-01,1642 N FLANNERY RD,70815,BATON ROUGE,2019,1
1297,OLLIE STEELE BURDEN MANOR,E. Baton Rouge,LA,Non profit,195566,,,,,,,,,,,,,,,,,,,,,0
1298,ST JAMES PLACE NURSING CARE CENTER,E. Baton Rouge,LA,Non profit,195410,333 LEE DRIVE,BATON ROUGE,70808,2018-01-12,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,E,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2018-02-26,2,Y,N,2020-02-01,333 LEE DR,70808,BATON ROUGE,2018,1
1298,ST JAMES PLACE NURSING CARE CENTER,E. Baton Rouge,LA,Non profit,195410,333 LEE DRIVE,BATON ROUGE,70808,2017-02-23,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0441,"HAVE A PROGRAM THAT INVESTIGATES, CONTROLS AND KEEPS INFECTION FROM SPREADING.",E,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2017-04-09,3,Y,N,2020-02-01,333 LEE DR,70808,BATON ROUGE,2017,1
1299,MARRERO HEALTHCARE CENTER,Jefferson,LA,For profit,195336,5301 AUGUST AVENUE,MARRERO,70072,2018-08-16,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,E,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2018-09-05,2,Y,N,2020-02-01,5301 AUGUST AVE,70072,MARRERO,2018,1
1300,ST ANTHONY'S NURSING HOME,Jefferson,LA,For profit,195570,6001 AIRLINE HWY.,METAIRIE,70003,2018-04-12,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,E,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2018-05-27,2,Y,Y,2020-02-01,6001 AIRLINE HWY,70003,METAIRIE,2018,1
1301,ST JOSEPH OF HARAHAN,Jefferson,LA,For profit,195374,,,,,,,,,,,,,,,,,,,,,0
1302,CHATEAU DE NOTRE DAME,Orleans,LA,Non profit,195589,,,,,,,,,,,,,,,,,,,,,0
1303,GOOD SAMARITAN REHABILITATION AND NURSING CTR,Orleans,LA,For profit,195356,,,,,,,,,,,,,,,,,,,,,0
1304,JO ELLEN SMITH CONVALESCENT CENTER,Orleans,LA,For profit,195204,4502 GENERAL MEYER AVENUE,NEW ORLEANS,70131,2017-08-25,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0441,"HAVE A PROGRAM THAT INVESTIGATES, CONTROLS AND KEEPS INFECTION FROM SPREADING.",D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2017-10-09,3,Y,N,2020-02-01,4502 GENERAL MEYER AVE,70131,NEW ORLEANS,2017,1
1305,ST JUDE'S NURSING HOME,Orleans,LA,Non profit,195517,1539 DELACHAISE ST.,NEW ORLEANS,70115,2018-04-26,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2018-05-25,2,Y,N,2020-02-01,1539 DELACHAISE ST,70115,NEW ORLEANS,2018,1
1306,"RIVERBEND NURSING AND REHABILITATION CENTER, INC",Plaquemines,LA,For profit,195481,,,,,,,,,,,,,,,,,,,,,0
1307,LAKEVIEW MANOR NURSING HOME,Pointe Coupee,LA,For profit,195446,,,,,,,,,,,,,,,,,,,,,0
1308,LULING LIVING CENTER,St. Charles,LA,For profit,195358,1125 PAUL MAILLARD RD,LULING,70070,2019-04-11,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,E,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2019-05-06,1,Y,N,2020-02-01,1125 PAUL MAILLARD RD,70070,LULING,2019,1
1308,LULING LIVING CENTER,St. Charles,LA,For profit,195358,1125 PAUL MAILLARD RD,LULING,70070,2018-05-10,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,E,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2018-05-31,2,Y,N,2020-02-01,1125 PAUL MAILLARD RD,70070,LULING,2018,1
1309,ORMOND NURSING & CARE CENTER,St. Charles,LA,For profit,195221,,,,,,,,,,,,,,,,,,,,,0
1310,CHATEAU ST. JAMES REHAB AND RETIREMENT,St. James,LA,For profit,195304,1980 JEFFERSON HWY,LUTCHER,70071,2019-05-16,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,E,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2019-06-30,1,Y,N,2020-02-01,1980 JEFFERSON HWY,70071,LUTCHER,2019,1
1311,SOUTHEAST LOUISIANA WAR VETERANS HOME,St. John Baptist,LA,Government,195625,,,,,,,,,,,,,,,,,,,,,0
1312,FOREST MANOR NURSING AND REHABILITATION CENTER,St. Tammany,LA,For profit,195490,,,,,,,,,,,,,,,,,,,,,0
1313,GREENBRIAR COMMUNITY CARE CENTER,St. Tammany,LA,Non profit,195301,,,,,,,,,,,,,,,,,,,,,0
1314,PONTCHARTRAIN HEALTH CARE CENTER,St. Tammany,LA,For profit,195297,1401 HIGHWAY 190,MANDEVILLE,70448,2019-01-11,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2019-02-25,1,Y,N,2020-02-01,1401 HWY 190,70448,MANDEVILLE,2019,1
1314,PONTCHARTRAIN HEALTH CARE CENTER,St. Tammany,LA,For profit,195297,1401 HIGHWAY 190,MANDEVILLE,70448,2017-02-23,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0441,"HAVE A PROGRAM THAT INVESTIGATES, CONTROLS AND KEEPS INFECTION FROM SPREADING.",D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2017-04-09,3,Y,N,2020-02-01,1401 HWY 190,70448,MANDEVILLE,2017,1
1315,TRINITY TRACE COMMUNITY CARE CENTER,St. Tammany,LA,Non profit,195302,,,,,,,,,,,,,,,,,,,,,0
1316,BELLE MAISON NURSING & REHABILITATION L L C,Tangipahoa,LA,For profit,195523,15704 MEDICAL ARTS PLAZA,HAMMOND,70403,2019-04-10,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2019-04-26,1,N,Y,2020-02-01,15704 MEDICAL ARTS PLZ,70403,HAMMOND,2019,1
1316,BELLE MAISON NURSING & REHABILITATION L L C,Tangipahoa,LA,For profit,195523,15704 MEDICAL ARTS PLAZA,HAMMOND,70403,2019-05-09,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,E,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2019-05-22,1,Y,N,2020-02-01,15704 MEDICAL ARTS PLZ,70403,HAMMOND,2019,1
1316,BELLE MAISON NURSING & REHABILITATION L L C,Tangipahoa,LA,For profit,195523,15704 MEDICAL ARTS PLAZA,HAMMOND,70403,2018-03-09,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2018-03-29,3,Y,N,2020-02-01,15704 MEDICAL ARTS PLZ,70403,HAMMOND,2018,1
1317,LEGACY NURSING AND REHABILITATION OF PORT ALLEN,W. Baton Rouge,LA,For profit,195599,403 15TH STREET,PORT ALLEN,70767,2019-04-04,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,E,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2019-05-10,1,Y,N,2020-02-01,403 15 TH ST,70767,PORT ALLEN,2019,1
1318,BOURNE MANOR EXTENDED CARE FACILITY,Barnstable,MA,Non profit,225348,146 MAC ARTHUR BOULEVARD,BOURNE,2532,2019-01-23,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,E,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2019-01-24,1,Y,N,2020-02-01,146 MAC ARTHUR BLVD,2532,BOURNE,2019,1
1318,BOURNE MANOR EXTENDED CARE FACILITY,Barnstable,MA,Non profit,225348,146 MAC ARTHUR BOULEVARD,BOURNE,2532,2016-06-24,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0441,"HAVE A PROGRAM THAT INVESTIGATES, CONTROLS AND KEEPS INFECTION FROM SPREADING.",D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2016-08-08,3,Y,N,2020-02-01,146 MAC ARTHUR BLVD,2532,BOURNE,2016,1
1319,CAPE HERITAGE REHABILITATION & HEALTH CARE CENTER,Barnstable,MA,For profit,225337,,,,,,,,,,,,,,,,,,,,,0
1320,JML CARE CENTER  INC,Barnstable,MA,Non profit,225369,184 TER HEUN DRIVE,FALMOUTH,2540,2019-05-09,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2019-06-23,1,Y,N,2020-02-01,184 TER HEUN DR,2540,FALMOUTH,2019,1
1320,JML CARE CENTER  INC,Barnstable,MA,Non profit,225369,184 TER HEUN DRIVE,FALMOUTH,2540,2016-11-30,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0441,"HAVE A PROGRAM THAT INVESTIGATES, CONTROLS AND KEEPS INFECTION FROM SPREADING.",D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2017-01-13,3,Y,N,2020-02-01,184 TER HEUN DR,2540,FALMOUTH,2016,1
1321,MAYFLOWER PLACE NURSING & REHABILITATION CENTER,Barnstable,MA,For profit,225374,,,,,,,,,,,,,,,,,,,,,0
1322,PLEASANT BAY OF BREWSTER REHAB CENTER,Barnstable,MA,For profit,225667,383 SOUTH ORLEANS ROAD,BREWSTER,2631,2018-06-13,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2018-07-24,2,Y,N,2020-02-01,383 S ORLEANS RD,2631,BREWSTER,2018,1
1322,PLEASANT BAY OF BREWSTER REHAB CENTER,Barnstable,MA,For profit,225667,383 SOUTH ORLEANS ROAD,BREWSTER,2631,2017-02-23,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0441,"HAVE A PROGRAM THAT INVESTIGATES, CONTROLS AND KEEPS INFECTION FROM SPREADING.",D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2017-04-06,3,Y,N,2020-02-01,383 S ORLEANS RD,2631,BREWSTER,2017,1
1323,ROYAL CAPE COD NURSING & REHABILITATION CENTER,Barnstable,MA,For profit,225538,8 LEWIS POINT ROAD,BUZZARDS BAY,2532,2017-01-05,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0441,"HAVE A PROGRAM THAT INVESTIGATES, CONTROLS AND KEEPS INFECTION FROM SPREADING.",D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2017-02-18,2,Y,N,2020-02-01,8 LEWIS PT RD,2532,BUZZARDS BAY,2017,1
1324,SOUTH DENNIS HEALTHCARE,Barnstable,MA,For profit,225320,1 LOVE LANE,SOUTH DENNIS,2660,2019-01-11,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,E,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2019-02-21,1,Y,N,2020-02-01,1 LOVE LN,2660,SOUTH DENNIS,2019,1
1325,FAIRVIEW COMMONS NURSING & REHABILITATION CENTER,Berkshire,MA,Non profit,225250,CHRISTIAN HILL ROAD,GREAT BARRINGTON,1230,2019-01-29,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2019-03-15,1,Y,N,2020-02-01,CHRISTIAN HL RD,1230,GREAT BARRINGTON,2019,1
1325,FAIRVIEW COMMONS NURSING & REHABILITATION CENTER,Berkshire,MA,Non profit,225250,CHRISTIAN HILL ROAD,GREAT BARRINGTON,1230,2016-09-07,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0441,"HAVE A PROGRAM THAT INVESTIGATES, CONTROLS AND KEEPS INFECTION FROM SPREADING.",D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2016-10-29,3,Y,N,2020-02-01,CHRISTIAN HL RD,1230,GREAT BARRINGTON,2016,1
1326,WILLIAMSTOWN COMMONS NURSING & REHAB,Berkshire,MA,Non profit,225341,,,,,,,,,,,,,,,,,,,,,0
1327,ALDEN COURT NURSING CARE & REHABILITATION CENTER,Bristol,MA,For profit,225387,,,,,,,,,,,,,,,,,,,,,0
1328,ATTLEBORO HEALTHCARE,Bristol,MA,For profit,225239,27 GEORGE STREET,ATTLEBORO,2703,2019-07-18,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,F,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2019-08-30,1,Y,N,2020-02-01,27 GEORGE ST,2703,ATTLEBORO,2019,1
1329,BRANDON WOODS OF DARTMOUTH,Bristol,MA,For profit,225233,567 DARTMOUTH STREET,SOUTH DARTMOUTH,2748,2019-04-03,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2019-05-10,1,Y,N,2020-02-01,567 DARTMOUTH ST,2748,SOUTH DARTMOUTH,2019,1
1329,BRANDON WOODS OF DARTMOUTH,Bristol,MA,For profit,225233,567 DARTMOUTH STREET,SOUTH DARTMOUTH,2748,2016-08-16,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0441,"HAVE A PROGRAM THAT INVESTIGATES, CONTROLS AND KEEPS INFECTION FROM SPREADING.",D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2016-09-16,3,Y,N,2020-02-01,567 DARTMOUTH ST,2748,SOUTH DARTMOUTH,2016,1
1330,GARDEN PLACE HEALTHCARE,Bristol,MA,For profit,225267,193-195 PLEASANT STREET,ATTLEBORO,2703,2019-02-11,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0880,PROVIDE AND IMPLEMENT AN INFECTION PREVENTION AND CONTROL PROGRAM.,D,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2019-03-22,1,Y,N,2020-02-01,193195 PLEASANT ST,2703,ATTLEBORO,2019,1
1330,GARDEN PLACE HEALTHCARE,Bristol,MA,For profit,225267,193-195 PLEASANT STREET,ATTLEBORO,2703,2017-10-19,HEALTH,FALSE,ENVIRONMENTAL DEFICIENCIES,0441,"HAVE A PROGRAM THAT INVESTIGATES, CONTROLS AND KEEPS INFECTION FROM SPREADING.",E,"DEFICIENT, PROVIDER HAS DATE OF CORRECTION",2017-12-27,2,Y,N,2020-02-01,193195 PLEASANT ST,2703,ATTLEBORO,2017,1
