award_id,agency_name,sub_agency,action_date,mod_date,mod_number,fed_obligate,covid_outlay,covid_obligate,covid_code,n_code,recipient,city,state,place_zip,non_profit,hospital_flag,naics_description,award_type,award_desc,permalink,file
N6264519F0226,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,2020-07-09,2020-07-09T07:26:07Z,P00005,347731.2,14408.4,339277.6,N,1,"ARORA GROUP, INC., THE",GAITHERSBURG,MD,322145000,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,LPN/VN,https://www.usaspending.gov/award/CONT_AWD_N6264519F0226_9700_HT005018D0035_9700/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_2.csv
15B12220FVB230051,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-07-09,2020-07-09T13:25:47Z,P00008,3972.37,NA,NA,Q,1,"SEVEN CORNERS, INC",CARMEL,IN,460325631,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,COMPREHENSIVE MEDICAL SERVICES FOR THE MONTH OF DECEMBER  PENDING FUNDS AVAILABILITY,https://www.usaspending.gov/award/CONT_AWD_15B12220FVB230051_1540_15B12219D00000001_1540/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_2.csv
15B30120FVB230002,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-07-09,2020-07-09T13:54:44Z,P00003,100000,NA,NA,Q,1,"NAPHCARE, INC.",BIRMINGHAM,AL,303150004,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,"COMPREHENSIVE MEDICAL SERVICES - OFF SITE: (IN&OUT PATIENT FACILITY, PHYSICIAN AND EMS SERVICE) NOVEMBER 2019",https://www.usaspending.gov/award/CONT_AWD_15B30120FVB230002_1540_DJBP030100000055_1540/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_2.csv
W91YTZ19F0211,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE ARMY,2020-07-09,2020-07-09T09:46:14Z,P00003,-77688,NA,-77688,N,1,"QUARTERLINE CONSULTING SERVICES, LLC",HERNDON,VA,422235349,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,NEONATAL NURSE PRACTITIONER (NNP) (4FTE)- FY20 DECREMENT,https://www.usaspending.gov/award/CONT_AWD_W91YTZ19F0211_9700_HT005018D0024_9700/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_2.csv
15B51320FVUM10004,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-07-09,2020-09-18T18:51:26Z,P00006,486.33,NA,NA,Q,1,"CORRECT CARE SOLUTIONS, LLC",NASHVILLE,TN,731696908,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,COMPREHENSIVE MEDICAL SERVICES FOR THE FEDERAL TRANSFER CENTER IN OKLAHOMA CITY,https://www.usaspending.gov/award/CONT_AWD_15B51320FVUM10004_1540_DJBP051300000144_1540/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_2.csv
15B51320FVUM10004,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-07-09,2020-09-18T18:51:50Z,P00005,972.8,NA,NA,Q,1,"CORRECT CARE SOLUTIONS, LLC",NASHVILLE,TN,731696908,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,COMPREHENSIVE MEDICAL SERVICES FOR THE FEDERAL TRANSFER CENTER IN OKLAHOMA CITY,https://www.usaspending.gov/award/CONT_AWD_15B51320FVUM10004_1540_DJBP051300000144_1540/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_2.csv
W81K0019F0418,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE ARMY,2020-07-09,2020-07-09T16:28:48Z,P00003,0,9187.92,-52939.92,N,1,"SARATOGA MEDICAL CENTER, INC.",FAIRFAX,VA,782344502,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,RADIOLOGIC TECHNOLOGIST (8),https://www.usaspending.gov/award/CONT_AWD_W81K0019F0418_9700_HT005018D0012_9700/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_2.csv
15B40320FVB210006,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-07-09,2020-07-09T10:11:23Z,P00002,30000,NA,NA,Q,1,"LEAGUE MEDICAL CONCEPTS, LLC",HOUSTON,TX,801231993,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,BPA CALL,"BLANKET PURCHASE AGREEMENT FOR COMPREHENSIVE MEDICAL SERVICES FOR THE FEDERAL CORRECTIONAL INSTITUTION (FCI) - ENGLEWOOD, LITTLETON, CO. MARCH 2020 - MODIFICATION IS TO ADD FUNDS FOR SERVICES RENDERED.",https://www.usaspending.gov/award/CONT_AWD_15B40320FVB210006_1540_DJBP0403BPA13001_1540/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_2.csv
15B12220FVB230081,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-07-09,2020-07-09T13:27:23Z,P00004,1503.6,NA,NA,Q,1,"SEVEN CORNERS, INC",CARMEL,IN,460325631,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,COMPREHENSIVE MEDICAL SERVICES FOR THE MONTH OF JANUARY  PENDING FUNDS AVAILABILITY,https://www.usaspending.gov/award/CONT_AWD_15B12220FVB230081_1540_15B12219D00000001_1540/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_2.csv
15B51320FVUM10007,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-07-09,2020-09-18T18:54:45Z,P00001,24524.65,NA,NA,Q,1,"CORRECT CARE SOLUTIONS, LLC",NASHVILLE,TN,731696908,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,WELLPATH - USM PATIENT CARE SERVICES - MAR 2020,https://www.usaspending.gov/award/CONT_AWD_15B51320FVUM10007_1540_DJBP051300000144_1540/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_2.csv
15B60620FVB250031,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-07-09,2020-07-09T15:17:44Z,P00003,13120.11,NA,NA,Q,1,"INTEGRATED MEDICAL SOLUTIONS, INC",MANSFIELD,TX,760632721,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,COMPREHENSIVE MEDICAL SERVICES FOR MDC LOS ANGELES (BOP INMATES)  MAY 2020,https://www.usaspending.gov/award/CONT_AWD_15B60620FVB250031_1540_15B60619D00000001_1540/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_2.csv
15B60620FVB250035,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-07-09,2020-07-09T15:10:21Z,P00001,-100000,NA,NA,Q,1,"INTEGRATED MEDICAL SOLUTIONS, INC",MANSFIELD,TX,760632721,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,COMPREHENSIVE MEDICAL SERVICES FOR MDC LOS ANGELES (BOP INMATES)  JULY 2020,https://www.usaspending.gov/award/CONT_AWD_15B60620FVB250035_1540_15B60619D00000001_1540/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_2.csv
15B12220FVB230091,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-07-09,2020-07-09T13:29:09Z,P00004,87.67,NA,NA,Q,1,"SEVEN CORNERS, INC",CARMEL,IN,460325631,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,COMPREHENSIVE MEDICAL SERVICES FOR THE MONTH OF MARCH PENDING FUNDS AVAILABILITY,https://www.usaspending.gov/award/CONT_AWD_15B12220FVB230091_1540_15B12219D00000001_1540/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_2.csv
W81K0020F0061,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE ARMY,2020-07-09,2020-07-09T13:27:37Z,P00002,0,NA,991641.6,N,1,"QUARTERLINE CONSULTING SERVICES, LLC",HERNDON,VA,664425779,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,HYBRID NURSES,https://www.usaspending.gov/award/CONT_AWD_W81K0020F0061_9700_HT005018D0024_9700/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_2.csv
15B31720PVB230027,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-07-09,2020-07-09T11:49:29Z,0,28405,NA,NA,Q,1,"NAPHCARE, INC.",BIRMINGHAM,AL,352162158,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,PURCHASE ORDER,COMPREHENSIVE MEDICAL SERVICES FOR FCI BENNETTSVILLE JOFOC-JULY,https://www.usaspending.gov/award/CONT_AWD_15B31720PVB230027_1540_-NONE-_-NONE-/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_2.csv
15B31720PVB230021,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-07-09,2020-07-09T13:26:24Z,P00002,29631.45,NA,NA,Q,1,"NAPHCARE, INC.",BIRMINGHAM,AL,352162158,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,PURCHASE ORDER,"PLEASE MODIFY PURCHASE ORDER VB230021 TO INCREASE THE ESTIMATED OBLIGATION BY $29,631.45 FOR CATASTROPHIC CASE ARMANDO MARTINEZ-AGUILAR (#51109-424)PO AMOUNT:$85,128.33 REVISED PO: $114,759.78",https://www.usaspending.gov/award/CONT_AWD_15B31720PVB230021_1540_-NONE-_-NONE-/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_2.csv
15B12220FVB230096,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-07-09,2020-07-09T13:29:57Z,P00002,80.42,NA,NA,Q,1,"SEVEN CORNERS, INC",CARMEL,IN,460325631,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,COMPREHENSIVE MEDICAL SERVICES FOR THE MONTH OF MAY   CONTRACTING HAD PRIOR KNOWLEDGE,https://www.usaspending.gov/award/CONT_AWD_15B12220FVB230096_1540_15B12219D00000001_1540/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_2.csv
15B30220FVB210061,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-07-09,2020-07-09T14:28:12Z,A00001,28600.91,NA,NA,Q,1,"CORRECT CARE SOLUTIONS, LLC",NASHVILLE,TN,372173721,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,"INCREASE TO PAY INVOICE INV0065614-C, RECVD 6/12/2020",https://www.usaspending.gov/award/CONT_AWD_15B30220FVB210061_1540_DJBP030200000070_1540/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_2.csv
15B31520PVB120147,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-07-09,2020-07-09T14:28:56Z,P00002,5000,NA,NA,Q,1,"SEVEN CORNERS, INC",CARMEL,IN,391940005,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,PURCHASE ORDER,"THIS MODIFICATION TO YREGDOC# VB120147 WILL INCREASE APRIL LAB BY ADDING $5,000.00.  THIS WILL MAKE THE TOTAL PURCHASE ORDER AMOUNT $155,000.00.",https://www.usaspending.gov/award/CONT_AWD_15B31520PVB120147_1540_-NONE-_-NONE-/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_2.csv
15B20720FVB110302,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-07-09,2020-07-09T10:31:11Z,0,8400,NA,NA,Q,1,"NAPHCARE, INC.",BIRMINGHAM,AL,352162158,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,151060 MEDICAL SERVICES--CT CLINIC,https://www.usaspending.gov/award/CONT_AWD_15B20720FVB110302_1540_15B20719D00000001_1540/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_2.csv
15B30220FVB210098,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-07-09,2020-07-09T11:48:36Z,0,93080.79,NA,NA,Q,1,"CORRECT CARE SOLUTIONS, LLC",NASHVILLE,TN,372170001,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,CATASTROPHIC,https://www.usaspending.gov/award/CONT_AWD_15B30220FVB210098_1540_DJBP030200000070_1540/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_2.csv
75H70620F03005,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),INDIAN HEALTH SERVICE,2020-07-09,2020-07-09T16:58:53Z,0,2695982.88,NA,NA,Q,1,"BAY AREA ANESTHESIA, LLC",GILBERT,AZ,574019999,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,"TASK ORDER ISSUED AGAINST HHSI236201800003I TO WORLDWIDE MEDICAL SERVICES, LLC TO PROVIDE EMERGENCY ROOM DEPARTMENT SERVICES FOR THE ROSEBUD IHS HOSPITAL, SOUTH DAKOTA. PERIOD OF PERFORMANCE:  JULY 9, 2020 THROUGH NOVEMBER 30, 2020",https://www.usaspending.gov/award/CONT_AWD_75H70620F03005_7527_75H70418D00003_7527/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_2.csv
15B10620FVB170432,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-07-09,2020-07-10T07:45:34Z,0,1082004.96,NA,NA,Q,1,UNIVERSITY OF MASSACHUSETTS,WORCESTER,MA,275099999,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,CMS,https://www.usaspending.gov/award/CONT_AWD_15B10620FVB170432_1540_15B10619D00000001_1540/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_2.csv
15B31520PVB220012,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-07-09,2020-07-09T09:37:29Z,0,210938.51,NA,NA,Q,1,"SEVEN CORNERS, INC",CARMEL,IN,391940005,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,PURCHASE ORDER,"COMPREHENSIVE MEDICAL SERVICES:  (INMATE MEDICAL TRIPS)PERIOD OF PERFORMANCE: JULY 01, 2020 THRU JULY 31, 2020.",https://www.usaspending.gov/award/CONT_AWD_15B31520PVB220012_1540_-NONE-_-NONE-/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_2.csv
75H70620F03010,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),INDIAN HEALTH SERVICE,2020-07-09,2020-07-09T17:09:57Z,0,4282735.8,NA,NA,Q,1,"TRIBAL EM, PLLC",SCOTTSDALE,AZ,574019999,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,"TASK ORDER ISSUED AGAINST HHSI236201700002I TO TRIBAL EM, PLLC TO PROVIDE EMERGENCY ROOM DEPARTMENT SERVICES FOR THE PINE RIDGE IHS HOSPITAL, SOUTH DAKOTA",https://www.usaspending.gov/award/CONT_AWD_75H70620F03010_7527_HHSI236201700002I_7527/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_2.csv
15B10620FVB270025,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-07-09,2020-07-10T07:51:48Z,0,2548859.24,NA,NA,Q,1,UNIVERSITY OF MASSACHUSETTS,WORCESTER,MA,275099999,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,CMS,https://www.usaspending.gov/award/CONT_AWD_15B10620FVB270025_1540_15B10619D00000001_1540/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_2.csv
FA481918F2018,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE AIR FORCE,2020-07-08,2020-07-28T21:19:49Z,P00009,-52832,NA,-52832,N|Q,2,"DISTINCTIVE HEALTH SPECTRUM CARE JV, LLC",BOWIE,MD,324031040,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,PHARMACY TECHS DEOBLIGATION MODIFICATION TO REMOVE EXCESS UNUSED FUNDS FROM SLIN'S 1001AC AND 1001AF.,https://www.usaspending.gov/award/CONT_AWD_FA481918F2018_9700_HT005018D0029_9700/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_2.csv
15B20119PUB250015,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-07-08,2020-07-08T06:34:12Z,P00007,344.61,NA,NA,Q,1,"SEVEN CORNERS, INC",CARMEL,IN,460325631,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,PURCHASE ORDER,OUTSIDE MEDICAL SERVICES AT FCC ALLENWOOD.,https://www.usaspending.gov/award/CONT_AWD_15B20119PUB250015_1540_-NONE-_-NONE-/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_2.csv
15B20119PUB250017,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-07-08,2020-07-08T06:53:19Z,P00007,202.35,NA,NA,Q,1,"SEVEN CORNERS, INC",CARMEL,IN,178109159,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,PURCHASE ORDER,OUTSIDE MEDICAL SERVICES AT FCC ALLENWOOD.,https://www.usaspending.gov/award/CONT_AWD_15B20119PUB250017_1540_-NONE-_-NONE-/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_2.csv
15B30219FUB110447,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-07-08,2020-07-08T08:59:14Z,A00006,-3547.72,NA,NA,Q,1,"CORRECT CARE SOLUTIONS, LLC",NASHVILLE,TN,335210001,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,CORRECT CARE,https://www.usaspending.gov/award/CONT_AWD_15B30219FUB110447_1540_DJBP030200000070_1540/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_2.csv
FA486119FA162,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE AIR FORCE,2020-07-08,2020-07-08T05:29:27Z,P00002,-24924.09,NA,111136,N|Q,2,"ROYSTER GROUP, INC., THE",ATLANTA,GA,891910001,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,DIETICIAN,https://www.usaspending.gov/award/CONT_AWD_FA486119FA162_9700_HT005018D0013_9700/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_2.csv
15B12120PVB250102,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-07-08,2020-07-08T11:31:38Z,P00002,13968.18,NA,NA,Q,1,MONONGALIA COUNTY GENERAL HOSPITAL COMPANY,MORGANTOWN,WV,265053494,TRUE,TRUE,GENERAL MEDICAL AND SURGICAL HOSPITALS,PURCHASE ORDER,EMERGENCY HOSPITAL SERVICES FOR INMATES INCARCERATED AT FCC HAZELTON.,https://www.usaspending.gov/award/CONT_AWD_15B12120PVB250102_1540_-NONE-_-NONE-/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_2.csv
15B20120PVB250006,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-07-08,2020-07-08T08:17:32Z,P00004,29293.99,NA,NA,Q,1,"SEVEN CORNERS, INC",CARMEL,IN,460325631,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,PURCHASE ORDER,OUTSIDE MEDICAL SERVICES AT FCC ALLENWOOD.,https://www.usaspending.gov/award/CONT_AWD_15B20120PVB250006_1540_-NONE-_-NONE-/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_2.csv
15B20120PVB250007,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-07-08,2020-07-08T08:01:33Z,P00003,130032.42,NA,NA,Q,1,"SEVEN CORNERS, INC",CARMEL,IN,460325631,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,PURCHASE ORDER,OUTSIDE MEDICAL SERVICES AT FCC ALLENWOOD.,https://www.usaspending.gov/award/CONT_AWD_15B20120PVB250007_1540_-NONE-_-NONE-/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_2.csv
15B60920PVB210008,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-07-08,2020-07-08T14:53:38Z,P00001,40161.28,NA,NA,Q,1,"SEVEN CORNERS, INC",CARMEL,IN,855467732,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,PURCHASE ORDER,"ESTIMATE OF SCHEDULED APPOINTMENTS AND EMERGENCY TRIPS FOR THE MONTH OF FY20  MAY 1-31, 2020.",https://www.usaspending.gov/award/CONT_AWD_15B60920PVB210008_1540_-NONE-_-NONE-/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_2.csv
15B10920FVB210068,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-07-08,2020-07-09T13:51:22Z,A00002,1844718,2045741.91,2185991.91,N|Q,2,UNIVERSITY OF KENTUCKY,LEXINGTON,KY,405360001,FALSE,TRUE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,COMPREHENSIVE MEDICAL SERVICES; ON-SITE CLINICS; TELEMEDICINE CLINICS,https://www.usaspending.gov/award/CONT_AWD_15B10920FVB210068_1540_15B10918D00000001_1540/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_2.csv
15B12120PVB250106,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-07-08,2020-07-08T11:40:44Z,P00001,30400.5,NA,NA,Q,1,MONONGALIA COUNTY GENERAL HOSPITAL COMPANY,MORGANTOWN,WV,265053494,TRUE,TRUE,GENERAL MEDICAL AND SURGICAL HOSPITALS,PURCHASE ORDER,EMERGENCY HOSPITAL SERVICES FOR INMATES INCARCERATED AT FCC HAZELTON.,https://www.usaspending.gov/award/CONT_AWD_15B12120PVB250106_1540_-NONE-_-NONE-/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_2.csv
15B31320FVB130112,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-07-08,2020-07-08T16:08:10Z,0,3500,NA,NA,Q,1,"SEVEN CORNERS, INC",CARMEL,IN,351604811,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,FCI TALLADEGA COMPREHENSIVE MEDICAL SERVICES,https://www.usaspending.gov/award/CONT_AWD_15B31320FVB130112_1540_15B31319D00000001_1540/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_2.csv
15B31520PVB120099,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-07-08,2020-07-15T11:26:19Z,P00002,15000,NA,NA,Q,1,"SEVEN CORNERS, INC",CARMEL,IN,391940005,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,PURCHASE ORDER,"THIS MODIFICATION TO YREGDOC# VB120099 WILL INCREASE MARCH LAB BY ADDING $15,000.00.  THIS WILL MAKE THE TOTAL PURCHASE ORDER AMOUNT $165,000.00.",https://www.usaspending.gov/award/CONT_AWD_15B31520PVB120099_1540_-NONE-_-NONE-/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_2.csv
15B31320FVB130111,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-07-08,2020-07-08T15:04:39Z,0,3500,NA,NA,Q,1,"SEVEN CORNERS, INC",CARMEL,IN,351604811,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,DELIVERY ORDER,FCI TALLADEGA COMPREHENSIVE MEDICAL SERVICES,https://www.usaspending.gov/award/CONT_AWD_15B31320FVB130111_1540_15B31319D00000001_1540/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_2.csv
15B12120PVB250240,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-07-08,2020-07-08T11:51:57Z,P00001,2628.65,NA,NA,Q,1,MONONGALIA COUNTY GENERAL HOSPITAL COMPANY,MORGANTOWN,WV,265053494,TRUE,TRUE,GENERAL MEDICAL AND SURGICAL HOSPITALS,PURCHASE ORDER,CATASTROPHIC SERVICES FOR INMATES INCARCERATED AT FCC HAZELTON.,https://www.usaspending.gov/award/CONT_AWD_15B12120PVB250240_1540_-NONE-_-NONE-/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_2.csv
15B20120PVB250008,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-07-08,2020-07-08T08:29:31Z,P00003,51241.39,NA,NA,Q,1,"SEVEN CORNERS, INC",CARMEL,IN,460325631,FALSE,FALSE,GENERAL MEDICAL AND SURGICAL HOSPITALS,PURCHASE ORDER,OUTSIDE MEDICAL SERVICES AT FCC ALLENWOOD.,https://www.usaspending.gov/award/CONT_AWD_15B20120PVB250008_1540_-NONE-_-NONE-/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_2.csv
15B12120PVB250046,DEPARTMENT OF JUSTICE (DOJ),FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,2020-07-08,2020-07-08T14:15:59Z,0,50000,NA,NA,Q,1,"WEST VIRGINIA UNIVERSITY HOSPITALS, INC.",MORGANTOWN,WV,265061200,FALSE,TRUE,GENERAL MEDICAL AND SURGICAL HOSPITALS,PURCHASE ORDER,EMERGENCY HOSPITAL SERVICES FOR INMATES INCARCERATED AT FCC HAZELTON.,https://www.usaspending.gov/award/CONT_AWD_15B12120PVB250046_1540_-NONE-_-NONE-/,All_Contracts_PrimeTransactions_2021-03-18_H19M49S52_2.csv
